Vernier Format 2
Unbenannt.cmbl 05.07.2024 13:17:23 ,
Aktuell
Zeit	Kraft	Winkel	distance
41,52	-0,86300343977	3,83972435439	-4,82377431456
41,54	-0,869742005841	3,83972435439	-4,82377431456
41,56	-0,869742005841	3,85717764691	-4,84570056144
41,58	-0,896696270127	3,85717764691	-4,84570056144
41,6	-0,889957704055	3,85717764691	-4,84570056144
41,62	-0,889957704055	3,87463093943	-4,86762680833
41,64	-0,903434836198	3,87463093943	-4,86762680833
41,66	-0,91017340227	3,87463093943	-4,86762680833
41,68	-0,923650534412	3,87463093943	-4,86762680833
41,7	-0,930389100484	3,89208423195	-4,88955305521
41,72	-0,937127666555	3,89208423195	-4,88955305521
41,74	-0,950604798698	3,89208423195	-4,88955305521
41,76	-0,950604798698	3,89208423195	-4,88955305521
41,78	-0,957343364769	3,90953752447	-4,91147930209
41,8	-0,964081930841	3,90953752447	-4,91147930209
41,82	-0,977559062984	3,90953752447	-4,91147930209
41,84	-0,984297629055	3,90953752447	-4,91147930209
41,86	-0,991036195127	3,90953752447	-4,91147930209
41,88	-1,00451332727	3,92699081699	-4,93340554898
41,9	-0,997774761198	3,92699081699	-4,93340554898
41,92	-1,00451332727	3,92699081699	-4,93340554898
41,94	-1,00451332727	3,92699081699	-4,93340554898
41,96	-0,997774761198	3,92699081699	-4,93340554898
41,98	-1,01125189334	3,92699081699	-4,93340554898
42	-1,00451332727	3,92699081699	-4,93340554898
42,02	-0,997774761198	3,92699081699	-4,93340554898
42,04	-1,01125189334	3,92699081699	-4,93340554898
42,06	-1,01125189334	3,92699081699	-4,93340554898
42,08	-1,01125189334	3,92699081699	-4,93340554898
42,1	-1,02472902548	3,94444410951	-4,95533179586
42,12	-1,01125189334	3,94444410951	-4,95533179586
42,14	-1,01799045941	3,94444410951	-4,95533179586
42,16	-1,01799045941	3,94444410951	-4,95533179586
42,18	-1,01799045941	3,94444410951	-4,95533179586
42,2	-1,03146759156	3,94444410951	-4,95533179586
42,22	-1,05168328977	3,94444410951	-4,95533179586
42,24	-1,07189898798	3,96189740203	-4,97725804275
42,26	-1,0921146862	3,96189740203	-4,97725804275
42,28	-1,11906895048	3,97935069455	-4,99918428963
42,3	-1,13254608263	3,97935069455	-4,99918428963
42,32	-1,1392846487	3,99680398707	-5,02111053652
42,34	-1,15276178084	3,99680398707	-5,02111053652
42,36	-1,16623891298	3,99680398707	-5,02111053652
42,38	-1,17971604513	4,01425727959	-5,0430367834
42,4	-1,17971604513	4,01425727959	-5,0430367834
42,42	-1,19319317727	4,01425727959	-5,0430367834
42,44	-1,21340887548	4,01425727959	-5,0430367834
42,46	-1,20667030941	4,01425727959	-5,0430367834
42,48	-1,21340887548	4,03171057211	-5,06496303029
42,5	-1,20667030941	4,03171057211	-5,06496303029
42,52	-1,20667030941	4,03171057211	-5,06496303029
42,54	-1,21340887548	4,03171057211	-5,06496303029
42,56	-1,21340887548	4,03171057211	-5,06496303029
42,58	-1,21340887548	4,03171057211	-5,06496303029
42,6	-1,21340887548	4,03171057211	-5,06496303029
42,62	-1,21340887548	4,03171057211	-5,06496303029
42,64	-1,21340887548	4,03171057211	-5,06496303029
42,66	-1,22014744155	4,03171057211	-5,06496303029
42,68	-1,21340887548	4,03171057211	-5,06496303029
42,7	-1,21340887548	4,03171057211	-5,06496303029
42,72	-1,22688600763	4,03171057211	-5,06496303029
42,74	-1,21340887548	4,03171057211	-5,06496303029
42,76	-1,21340887548	4,03171057211	-5,06496303029
42,78	-1,22014744155	4,03171057211	-5,06496303029
42,8	-1,22014744155	4,03171057211	-5,06496303029
42,82	-1,22688600763	4,03171057211	-5,06496303029
42,84	-1,20667030941	4,03171057211	-5,06496303029
42,86	-1,22014744155	4,03171057211	-5,06496303029
42,88	-1,21340887548	4,03171057211	-5,06496303029
42,9	-1,22014744155	4,03171057211	-5,06496303029
42,92	-1,21340887548	4,03171057211	-5,06496303029
42,94	-1,19993174334	4,03171057211	-5,06496303029
42,96	-1,22014744155	4,03171057211	-5,06496303029
42,98	-1,20667030941	4,03171057211	-5,06496303029
43	-1,21340887548	4,03171057211	-5,06496303029
43,02	-1,20667030941	4,03171057211	-5,06496303029
43,04	-1,20667030941	4,03171057211	-5,06496303029
43,06	-1,22014744155	4,03171057211	-5,06496303029
43,08	-1,20667030941	4,03171057211	-5,06496303029
43,1	-1,22014744155	4,03171057211	-5,06496303029
43,12	-1,22014744155	4,03171057211	-5,06496303029
43,14	-1,21340887548	4,03171057211	-5,06496303029
43,16	-1,21340887548	4,03171057211	-5,06496303029
43,18	-1,21340887548	4,03171057211	-5,06496303029
43,2	-1,21340887548	4,03171057211	-5,06496303029
43,22	-1,20667030941	4,03171057211	-5,06496303029
43,24	-1,19993174334	4,03171057211	-5,06496303029
43,26	-1,19993174334	4,03171057211	-5,06496303029
43,28	-1,1864546112	4,03171057211	-5,06496303029
43,3	-1,19319317727	4,03171057211	-5,06496303029
43,32	-1,1864546112	4,03171057211	-5,06496303029
43,34	-1,1392846487	4,01425727959	-5,0430367834
43,36	-1,11906895048	4,01425727959	-5,0430367834
43,38	-1,11233038441	4,01425727959	-5,0430367834
43,4	-1,0921146862	4,01425727959	-5,0430367834
43,42	-1,05842185584	4,01425727959	-5,0430367834
43,44	-1,01125189334	3,97935069455	-4,99918428963
43,46	-0,957343364769	3,96189740203	-4,97725804275
43,48	-0,903434836198	3,94444410951	-4,95533179586
43,5	-0,849526307627	3,90953752447	-4,91147930209
43,52	-0,795617779056	3,89208423195	-4,88955305521
43,54	-0,734970684413	3,83972435439	-4,82377431456
43,56	-0,660846457627	3,76991118431	-4,73606932702
43,58	-0,53281370227	3,64773813667	-4,58258559883
43,6	-0,424996645128	3,52556508903	-4,42910187064
43,62	-0,337395286199	3,38593874887	-4,25369189556
43,64	-0,270009625485	3,21140582367	-4,03442942672
43,66	-0,209362530843	3,01941960595	-3,79324071099
43,68	-0,162192568343	2,84488668075	-3,57397824215
43,7	-0,108284039771	2,67035375555	-3,35471577331
43,72	-0,0880683415571	2,49582083035	-3,13545330446
43,74	-0,0611140772715	2,33874119767	-2,9381170825
43,76	-0,0678526433429	2,21656815003	-2,78463335431
43,78	-0,0543755112001	2,12930168743	-2,67500211989
43,8	-0,0476369451286	2,07694180987	-2,60922337924
43,82	-0,0408983790572	1,98967534727	-2,49959214482
43,84	-0,0543755112001	1,95476876223	-2,45573965105
43,86	-0,0476369451286	1,91986217719	-2,41188715728
43,88	-0,0408983790572	1,90240888467	-2,38996091039
43,9	-0,0476369451286	1,88495559215	-2,36803466351
43,92	-0,0341598129858	1,85004900711	-2,32418216974
43,94	-0,0408983790572	1,78023583703	-2,2364771822
43,96	-0,0274212469144	1,69296937443	-2,12684594778
43,98	-0,0341598129858	1,62315620435	-2,03914096024
44	-0,0274212469144	1,57079632679	-1,97336221959
44,02	-0,0274212469144	1,51843644924	-1,90758347894
44,04	-0,0139441147716	1,43116998664	-1,79795224452
44,06	-0,020682680843	1,37881010908	-1,73217350386
44,08	-0,0274212469144	1,36135681656	-1,71024725698
44,1	-0,00720554870016	1,32645023152	-1,66639476321
44,12	-0,020682680843	1,29154364648	-1,62254226944
44,14	-0,0139441147716	1,2217304764	-1,5348372819
44,16	-0,020682680843	1,15191730632	-1,44713229437
44,18	-0,020682680843	1,11701072128	-1,4032798006
44,2	-0,020682680843	1,08210413624	-1,35942730683
44,22	-0,0139441147716	1,0471975512	-1,31557481306
44,24	-0,0139441147716	0,994837673637	-1,24979607241
44,26	-0,0139441147716	0,907571211037	-1,14016483799
44,28	-0,00720554870016	0,855211333477	-1,07438609733
44,3	-0,0139441147716	0,820304748437	-1,03053360356
44,32	-0,000466982628748	0,785398163397	-0,986681109796
44,34	-0,000466982628748	0,715584993318	-0,898976122258
44,36	-0,0139441147716	0,645771823238	-0,811271134721
44,38	-0,00720554870016	0,628318530718	-0,789344887837
44,4	-0,0139441147716	0,628318530718	-0,789344887837
44,42	0,00627158344267	0,610865238198	-0,767418640952
44,44	-0,00720554870016	0,610865238198	-0,767418640952
44,46	-0,000466982628748	0,575958653158	-0,723566147184
44,48	-0,000466982628748	0,558505360638	-0,701639900299
44,5	-0,00720554870016	0,541052068118	-0,679713653415
44,52	-0,000466982628748	0,488692190558	-0,613934912762
44,54	-0,0139441147716	0,366519142919	-0,460451184571
44,56	-0,00720554870016	0,296705972839	-0,372746197034
44,58	-0,00720554870016	0,261799387799	-0,328893703265
44,6	-0,00720554870016	0,191986217719	-0,241188715728
44,62	0,00627158344267	0,10471975512	-0,131557481306
44,64	-0,00720554870016	0,0872664625997	-0,109631234422
44,66	-0,000466982628748	0,0872664625997	-0,109631234422
44,68	0,00627158344267	0,0698131700798	-0,0877049875374
44,7	-0,00720554870016	0,0698131700798	-0,0877049875374
44,72	-0,00720554870016	0,0698131700798	-0,0877049875374
44,74	0,0130101495141	0,0698131700798	-0,0877049875374
44,76	0,0197487155855	0,0698131700798	-0,0877049875374
44,78	-0,000466982628748	0,0698131700798	-0,0877049875374
44,8	-0,0139441147716	0,0523598775598	-0,0657787406531
44,82	0,00627158344267	0,0523598775598	-0,0657787406531
44,84	-0,000466982628748	0,0523598775598	-0,0657787406531
44,86	-0,0139441147716	0,0523598775598	-0,0657787406531
44,88	-0,000466982628748	0,0523598775598	-0,0657787406531
44,9	-0,000466982628748	0,0523598775598	-0,0657787406531
44,92	-0,00720554870016	0,0523598775598	-0,0657787406531
44,94	-0,00720554870016	0,0523598775598	-0,0657787406531
44,96	-0,00720554870016	0,0523598775598	-0,0657787406531
44,98	-0,000466982628748	0,0523598775598	-0,0657787406531
45	0,00627158344267	0,0523598775598	-0,0657787406531
45,02	-0,00720554870016	0,0523598775598	-0,0657787406531
45,04	0,00627158344267	0,0698131700798	-0,0877049875374
45,06	0,00627158344267	0,0698131700798	-0,0877049875374
45,08	-0,00720554870016	0,0698131700798	-0,0877049875374
45,1	-0,000466982628748	0,0698131700798	-0,0877049875374
45,12	-0,000466982628748	0,0698131700798	-0,0877049875374
45,14	-0,00720554870016	0,0872664625997	-0,109631234422
45,16	-0,000466982628748	0,10471975512	-0,131557481306
45,18	-0,00720554870016	0,12217304764	-0,15348372819
45,2	-0,000466982628748	0,174532925199	-0,219262468844
45,22	-0,00720554870016	0,209439510239	-0,263114962612
45,24	-0,00720554870016	0,226892802759	-0,285041209497
45,26	-0,0139441147716	0,261799387799	-0,328893703265
45,28	-0,000466982628748	0,296705972839	-0,372746197034
45,3	-0,0139441147716	0,331612557879	-0,416598690803
45,32	-0,00720554870016	0,383972435439	-0,482377431456
45,34	-0,000466982628748	0,471238898038	-0,592008665877
45,36	-0,0139441147716	0,523598775598	-0,657787406531
45,38	-0,00720554870016	0,575958653158	-0,723566147184
45,4	-0,000466982628748	0,645771823238	-0,811271134721
45,42	-0,0139441147716	0,750491578358	-0,942828616027
45,44	-0,0139441147716	0,837758040957	-1,05245985045
45,46	-0,0139441147716	0,907571211037	-1,14016483799
45,48	-0,0139441147716	0,994837673637	-1,24979607241
45,5	-0,0274212469144	1,06465084372	-1,33750105995
45,52	0,00627158344267	1,1344640138	-1,42520604748
45,54	-0,00720554870016	1,2217304764	-1,5348372819
45,56	-0,0274212469144	1,29154364648	-1,62254226944
45,58	-0,0274212469144	1,34390352404	-1,6883210101
45,6	-0,0139441147716	1,3962634016	-1,75409975075
45,62	-0,020682680843	1,44862327916	-1,8198784914
45,64	-0,0408983790572	1,51843644924	-1,90758347894
45,66	-0,0408983790572	1,57079632679	-1,97336221959
45,68	-0,0274212469144	1,60570291183	-2,01721471336
45,7	-0,0408983790572	1,65806278939	-2,08299345401
45,72	-0,0476369451286	1,72787595947	-2,17069844155
45,74	-0,0408983790572	1,81514242207	-2,28032967597
45,76	-0,0476369451286	1,86750229963	-2,34610841663
45,78	-0,0543755112001	1,91986217719	-2,41188715728
45,8	-0,0476369451286	1,97222205475	-2,47766589793
45,82	-0,0543755112001	2,05948851735	-2,58729713235
45,84	-0,0611140772715	2,11184839491	-2,65307587301
45,86	-0,0678526433429	2,18166156499	-2,74078086054
45,88	-0,0745912094143	2,25147473507	-2,82848584808
45,9	-0,0813297754857	2,33874119767	-2,9381170825
45,92	-0,0880683415571	2,40855436775	-3,02582207004
45,94	-0,0948069076285	2,47836753783	-3,11352705758
45,96	-0,108284039771	2,54818070791	-3,20123204512
45,98	-0,108284039771	2,61799387799	-3,28893703265
46	-0,135238304057	2,67035375555	-3,35471577331
46,02	-0,141976870128	2,74016692563	-3,44242076084
46,04	-0,155454002271	2,82743338823	-3,55205199526
46,06	-0,168931134414	2,91469985083	-3,66168322969
46,08	-0,1958853987	2,98451302091	-3,74938821722
46,1	-0,236316795128	3,08923277603	-3,88094569853
46,12	-0,270009625485	3,17649923863	-3,99057693295
46,14	-0,296963889771	3,22885911619	-4,0563556736
46,16	-0,337395286199	3,29867228627	-4,14406066114
46,18	-0,364349550485	3,35103216383	-4,2098394018
46,2	-0,398042380842	3,38593874887	-4,25369189556
46,22	-0,418258079056	3,42084533391	-4,29754438933
46,24	-0,438473777271	3,43829862643	-4,31947063622
46,26	-0,445212343342	3,43829862643	-4,31947063622
46,28	-0,445212343342	3,45575191895	-4,3413968831
46,3	-0,438473777271	3,45575191895	-4,3413968831
46,32	-0,438473777271	3,45575191895	-4,3413968831
46,34	-0,458689475485	3,47320521147	-4,36332312999
46,36	-0,472166607628	3,49065850399	-4,38524937687
46,38	-0,492382305842	3,50811179651	-4,40717562375
46,4	-0,492382305842	3,52556508903	-4,42910187064
46,42	-0,505859437985	3,54301838155	-4,45102811752
46,44	-0,53281370227	3,56047167407	-4,47295436441
46,46	-0,539552268342	3,57792496659	-4,49488061129
46,48	-0,559767966556	3,59537825911	-4,51680685818
46,5	-0,559767966556	3,59537825911	-4,51680685818
46,52	-0,559767966556	3,61283155163	-4,53873310506
46,54	-0,573245098699	3,61283155163	-4,53873310506
46,56	-0,573245098699	3,61283155163	-4,53873310506
46,58	-0,573245098699	3,63028484415	-4,56065935194
46,6	-0,57998366477	3,63028484415	-4,56065935194
46,62	-0,606937929056	3,64773813667	-4,58258559883
46,64	-0,613676495127	3,64773813667	-4,58258559883
46,66	-0,613676495127	3,66519142919	-4,60451184571
46,68	-0,620415061199	3,66519142919	-4,60451184571
46,7	-0,640630759413	3,66519142919	-4,60451184571
46,72	-0,654107891556	3,68264472171	-4,6264380926
46,74	-0,667585023699	3,68264472171	-4,6264380926
46,76	-0,67432358977	3,70009801423	-4,64836433948
46,78	-0,67432358977	3,70009801423	-4,64836433948
46,8	-0,694539287984	3,71755130675	-4,67029058637
46,82	-0,694539287984	3,71755130675	-4,67029058637
46,84	-0,701277854056	3,73500459927	-4,69221683325
46,86	-0,708016420127	3,73500459927	-4,69221683325
46,88	-0,714754986199	3,75245789179	-4,71414308014
46,9	-0,72149355227	3,75245789179	-4,71414308014
46,92	-0,714754986199	3,75245789179	-4,71414308014
46,94	-0,728232118341	3,75245789179	-4,71414308014
46,96	-0,734970684413	3,75245789179	-4,71414308014
46,98	-0,741709250484	3,75245789179	-4,71414308014
47	-0,728232118341	3,75245789179	-4,71414308014
47,02	-0,734970684413	3,75245789179	-4,71414308014
47,04	-0,734970684413	3,75245789179	-4,71414308014
47,06	-0,728232118341	3,75245789179	-4,71414308014
47,08	-0,728232118341	3,75245789179	-4,71414308014
47,1	-0,728232118341	3,75245789179	-4,71414308014
47,12	-0,748447816556	3,75245789179	-4,71414308014
47,14	-0,755186382627	3,75245789179	-4,71414308014
47,16	-0,748447816556	3,75245789179	-4,71414308014
47,18	-0,741709250484	3,75245789179	-4,71414308014
47,2	-0,741709250484	3,75245789179	-4,71414308014
47,22	-0,755186382627	3,75245789179	-4,71414308014
47,24	-0,755186382627	3,75245789179	-4,71414308014
47,26	-0,761924948698	3,75245789179	-4,71414308014
47,28	-0,748447816556	3,75245789179	-4,71414308014
47,3	-0,755186382627	3,75245789179	-4,71414308014
47,32	-0,755186382627	3,75245789179	-4,71414308014
47,34	-0,755186382627	3,75245789179	-4,71414308014
47,36	-0,741709250484	3,75245789179	-4,71414308014
47,38	-0,748447816556	3,75245789179	-4,71414308014
47,4	-0,755186382627	3,75245789179	-4,71414308014
47,42	-0,741709250484	3,75245789179	-4,71414308014
47,44	-0,748447816556	3,75245789179	-4,71414308014
47,46	-0,741709250484	3,75245789179	-4,71414308014
47,48	-0,748447816556	3,75245789179	-4,71414308014
47,5	-0,755186382627	3,75245789179	-4,71414308014
47,52	-0,755186382627	3,75245789179	-4,71414308014
47,54	-0,761924948698	3,75245789179	-4,71414308014
47,56	-0,748447816556	3,75245789179	-4,71414308014
47,58	-0,741709250484	3,75245789179	-4,71414308014
47,6	-0,748447816556	3,75245789179	-4,71414308014
47,62	-0,76866351477	3,76991118431	-4,73606932702
47,64	-0,76866351477	3,76991118431	-4,73606932702
47,66	-0,76866351477	3,76991118431	-4,73606932702
47,68	-0,775402080841	3,76991118431	-4,73606932702
47,7	-0,775402080841	3,76991118431	-4,73606932702
47,72	-0,788879212984	3,76991118431	-4,73606932702
47,74	-0,795617779056	3,78736447683	-4,7579955739
47,76	-0,809094911198	3,78736447683	-4,7579955739
47,78	-0,842787741555	3,80481776935	-4,77992182079
47,8	-0,86300343977	3,82227106187	-4,80184806767
47,82	-0,883219137984	3,83972435439	-4,82377431456
47,84	-0,903434836198	3,83972435439	-4,82377431456
47,86	-0,916911968341	3,85717764691	-4,84570056144
47,88	-0,943866232627	3,87463093943	-4,86762680833
47,9	-0,957343364769	3,87463093943	-4,86762680833
47,92	-0,970820496912	3,89208423195	-4,88955305521
47,94	-0,984297629055	3,89208423195	-4,88955305521
47,96	-0,997774761198	3,90953752447	-4,91147930209
47,98	-1,01125189334	3,90953752447	-4,91147930209
48	-1,01125189334	3,90953752447	-4,91147930209
48,02	-1,01799045941	3,90953752447	-4,91147930209
48,04	-1,02472902548	3,90953752447	-4,91147930209
48,06	-1,02472902548	3,90953752447	-4,91147930209
48,08	-1,03820615763	3,90953752447	-4,91147930209
48,1	-1,03820615763	3,90953752447	-4,91147930209
48,12	-1,03146759156	3,90953752447	-4,91147930209
48,14	-1,03146759156	3,90953752447	-4,91147930209
48,16	-1,02472902548	3,90953752447	-4,91147930209
48,18	-1,03146759156	3,90953752447	-4,91147930209
48,2	-1,0449447237	3,90953752447	-4,91147930209
48,22	-1,01799045941	3,90953752447	-4,91147930209
48,24	-1,03146759156	3,90953752447	-4,91147930209
48,26	-1,03820615763	3,90953752447	-4,91147930209
48,28	-1,02472902548	3,92699081699	-4,93340554898
48,3	-1,03820615763	3,92699081699	-4,93340554898
48,32	-1,0449447237	3,92699081699	-4,93340554898
48,34	-1,07189898798	3,92699081699	-4,93340554898
48,36	-1,07189898798	3,92699081699	-4,93340554898
48,38	-1,07189898798	3,92699081699	-4,93340554898
48,4	-1,07863755405	3,92699081699	-4,93340554898
48,42	-1,07189898798	3,92699081699	-4,93340554898
48,44	-1,07189898798	3,92699081699	-4,93340554898
48,46	-1,07863755405	3,94444410951	-4,95533179586
48,48	-1,0921146862	3,94444410951	-4,95533179586
48,5	-1,0921146862	3,94444410951	-4,95533179586
48,52	-1,10559181834	3,94444410951	-4,95533179586
48,54	-1,11906895048	3,94444410951	-4,95533179586
48,56	-1,11906895048	3,96189740203	-4,97725804275
48,58	-1,12580751655	3,96189740203	-4,97725804275
48,6	-1,14602321477	3,96189740203	-4,97725804275
48,62	-1,14602321477	3,96189740203	-4,97725804275
48,64	-1,15950034691	3,97935069455	-4,99918428963
48,66	-1,15276178084	3,97935069455	-4,99918428963
48,68	-1,15950034691	3,97935069455	-4,99918428963
48,7	-1,17297747905	3,97935069455	-4,99918428963
48,72	-1,1864546112	3,97935069455	-4,99918428963
48,74	-1,1864546112	3,99680398707	-5,02111053652
48,76	-1,19319317727	3,99680398707	-5,02111053652
48,78	-1,19319317727	3,99680398707	-5,02111053652
48,8	-1,19993174334	3,99680398707	-5,02111053652
48,82	-1,22014744155	3,99680398707	-5,02111053652
48,84	-1,21340887548	3,99680398707	-5,02111053652
48,86	-1,21340887548	3,99680398707	-5,02111053652
48,88	-1,22014744155	3,99680398707	-5,02111053652
48,9	-1,22014744155	3,99680398707	-5,02111053652
48,92	-1,21340887548	3,99680398707	-5,02111053652
48,94	-1,21340887548	3,99680398707	-5,02111053652
48,96	-1,22688600763	3,99680398707	-5,02111053652
48,98	-1,21340887548	3,99680398707	-5,02111053652
49	-1,22014744155	4,01425727959	-5,0430367834
49,02	-1,22014744155	4,01425727959	-5,0430367834
49,04	-1,22014744155	4,01425727959	-5,0430367834
49,06	-1,22014744155	4,01425727959	-5,0430367834
49,08	-1,22688600763	4,01425727959	-5,0430367834
49,1	-1,22688600763	4,01425727959	-5,0430367834
49,12	-1,22014744155	4,01425727959	-5,0430367834
49,14	-1,22688600763	4,01425727959	-5,0430367834
49,16	-1,22014744155	4,01425727959	-5,0430367834
49,18	-1,19993174334	4,01425727959	-5,0430367834
49,2	-1,22014744155	4,01425727959	-5,0430367834
49,22	-1,21340887548	4,01425727959	-5,0430367834
49,24	-1,21340887548	4,01425727959	-5,0430367834
49,26	-1,22014744155	4,01425727959	-5,0430367834
49,28	-1,22688600763	4,01425727959	-5,0430367834
49,3	-1,21340887548	4,01425727959	-5,0430367834
49,32	-1,21340887548	4,01425727959	-5,0430367834
49,34	-1,22014744155	4,01425727959	-5,0430367834
49,36	-1,22014744155	4,01425727959	-5,0430367834
49,38	-1,21340887548	4,01425727959	-5,0430367834
49,4	-1,21340887548	4,01425727959	-5,0430367834
49,42	-1,21340887548	4,01425727959	-5,0430367834
49,44	-1,22014744155	4,01425727959	-5,0430367834
49,46	-1,21340887548	4,01425727959	-5,0430367834
49,48	-1,21340887548	4,01425727959	-5,0430367834
49,5	-1,19319317727	3,99680398707	-5,02111053652
49,52	-1,15276178084	3,99680398707	-5,02111053652
49,54	-1,13254608263	3,99680398707	-5,02111053652
49,56	-1,11233038441	3,99680398707	-5,02111053652
49,58	-1,08537612013	3,99680398707	-5,02111053652
49,6	-1,07189898798	3,97935069455	-4,99918428963
49,62	-1,03146759156	3,97935069455	-4,99918428963
49,64	-0,991036195127	3,96189740203	-4,97725804275
49,66	-0,950604798698	3,94444410951	-4,95533179586
49,68	-0,876480571913	3,90953752447	-4,91147930209
49,7	-0,829310609413	3,89208423195	-4,88955305521
49,72	-0,782140646913	3,87463093943	-4,86762680833
49,74	-0,734970684413	3,83972435439	-4,82377431456
49,76	-0,660846457627	3,78736447683	-4,7579955739
49,78	-0,600199362985	3,71755130675	-4,67029058637
49,8	-0,53281370227	3,66519142919	-4,60451184571
49,82	-0,478905173699	3,61283155163	-4,53873310506
49,84	-0,431735211199	3,54301838155	-4,45102811752
49,86	-0,377826682628	3,42084533391	-4,29754438933
49,88	-0,296963889771	3,29867228627	-4,14406066114
49,9	-0,249793927271	3,14159265359	-3,94672443918
49,92	-0,189146832628	2,98451302091	-3,74938821722
49,94	-0,155454002271	2,80998009571	-3,53012574838
49,96	-0,121761171914	2,63544717051	-3,31086327954
49,98	-0,0813297754857	2,47836753783	-3,11352705758
50	-0,0745912094143	2,37364778271	-2,98196957627
50,02	-0,0611140772715	2,28638132011	-2,87233834185
50,04	-0,0611140772715	2,23402144255	-2,8065596012
50,06	-0,0543755112001	2,23402144255	-2,8065596012
50,08	-0,0611140772715	2,23402144255	-2,8065596012
50,1	-0,0678526433429	2,23402144255	-2,8065596012
50,12	-0,0611140772715	2,21656815003	-2,78463335431
50,14	-0,0678526433429	2,21656815003	-2,78463335431
50,16	-0,0611140772715	2,19911485751	-2,76270710743
50,18	-0,0543755112001	2,16420827247	-2,71885461366
50,2	-0,0476369451286	2,12930168743	-2,67500211989
50,22	-0,0543755112001	2,09439510239	-2,63114962612
50,24	-0,0408983790572	2,07694180987	-2,60922337924
50,26	-0,0408983790572	2,04203522483	-2,56537088547
50,28	-0,0476369451286	1,98967534727	-2,49959214482
50,3	-0,0543755112001	1,93731546971	-2,43381340416
50,32	-0,0341598129858	1,91986217719	-2,41188715728
50,34	-0,0408983790572	1,90240888467	-2,38996091039
50,36	-0,0341598129858	1,86750229963	-2,34610841663
50,38	-0,0408983790572	1,85004900711	-2,32418216974
50,4	-0,0408983790572	1,83259571459	-2,30225592286
50,42	-0,0274212469144	1,79768912955	-2,25840342909
50,44	-0,0274212469144	1,74532925199	-2,19262468844
50,46	-0,0341598129858	1,69296937443	-2,12684594778
50,48	-0,0274212469144	1,67551608191	-2,1049197009
50,5	-0,0274212469144	1,65806278939	-2,08299345401
50,52	-0,020682680843	1,65806278939	-2,08299345401
50,54	-0,0274212469144	1,64060949687	-2,06106720713
50,56	-0,020682680843	1,64060949687	-2,06106720713
50,58	-0,020682680843	1,62315620435	-2,03914096024
50,6	-0,0274212469144	1,60570291183	-2,01721471336
50,62	-0,0274212469144	1,58824961931	-1,99528846648
50,64	-0,020682680843	1,57079632679	-1,97336221959
50,66	-0,020682680843	1,55334303427	-1,95143597271
50,68	-0,0274212469144	1,51843644924	-1,90758347894
50,7	-0,020682680843	1,44862327916	-1,8198784914
50,72	-0,0139441147716	1,41371669412	-1,77602599763
50,74	-0,0139441147716	1,37881010908	-1,73217350386
50,76	-0,020682680843	1,34390352404	-1,6883210101
50,78	-0,0139441147716	1,308996939	-1,64446851633
50,8	-0,00720554870016	1,25663706144	-1,57868977567
50,82	-0,0139441147716	1,18682389136	-1,49098478814
50,84	-0,0274212469144	1,15191730632	-1,44713229437
50,86	-0,0139441147716	1,1344640138	-1,42520604748
50,88	-0,020682680843	1,09955742876	-1,38135355371
50,9	-0,020682680843	1,08210413624	-1,35942730683
50,92	-0,0139441147716	1,0471975512	-1,31557481306
50,94	-0,020682680843	1,01229096616	-1,27172231929
50,96	-0,00720554870016	0,959931088597	-1,20594357864
50,98	-0,000466982628748	0,907571211037	-1,14016483799
51	-0,00720554870016	0,872664625997	-1,09631234422
51,02	-0,000466982628748	0,837758040957	-1,05245985045
51,04	-0,00720554870016	0,802851455917	-1,00860735668
51,06	-0,000466982628748	0,750491578358	-0,942828616027
51,08	-0,0139441147716	0,663225115758	-0,833197381605
51,1	-0,0139441147716	0,610865238198	-0,767418640952
51,12	-0,000466982628748	0,575958653158	-0,723566147184
51,14	-0,000466982628748	0,523598775598	-0,657787406531
51,16	-0,0139441147716	0,471238898038	-0,592008665877
51,18	-0,000466982628748	0,383972435439	-0,482377431456
51,2	-0,0139441147716	0,331612557879	-0,416598690803
51,22	-0,0139441147716	0,296705972839	-0,372746197034
51,24	-0,000466982628748	0,261799387799	-0,328893703265
51,26	-0,000466982628748	0,226892802759	-0,285041209497
51,28	-0,00720554870016	0,157079632679	-0,197336221959
51,3	-0,00720554870016	0,0872664625997	-0,109631234422
51,32	0,00627158344267	0,0349065850399	-0,0438524937687
51,34	0,00627158344267	-0,0174532925199	0,0219262468844
51,36	-0,000466982628748	-0,10471975512	0,131557481306
51,38	0,0197487155855	-0,174532925199	0,219262468844
51,4	0,0130101495141	-0,209439510239	0,263114962612
51,42	-0,00720554870016	-0,244346095279	0,306967456381
51,44	-0,0139441147716	-0,279252680319	0,35081995015
51,46	0,00627158344267	-0,314159265359	0,394672443918
51,48	0,00627158344267	-0,401425727959	0,50430367834
51,5	0,00627158344267	-0,436332312999	0,548156172109
51,52	-0,00720554870016	-0,453785605519	0,570082418993
51,54	0,0130101495141	-0,488692190558	0,613934912762
51,56	0,00627158344267	-0,506145483078	0,635861159646
51,58	-0,0139441147716	-0,541052068118	0,679713653415
51,6	-0,00720554870016	-0,558505360638	0,701639900299
51,62	-0,000466982628748	-0,593411945678	0,745492394068
51,64	0,00627158344267	-0,645771823238	0,811271134721
51,66	-0,00720554870016	-0,680678408278	0,85512362849
51,68	-0,00720554870016	-0,680678408278	0,85512362849
